time,x,y,yaw,reward,yaw_rate,turn_radius
3.939999999999677094e+00,4.160422006264091754e-01,-1.049852419079865540e-01,-8.726743147495343855e-01,-6.038852287737369595e-01,3.237690644780899345e-03,inf
3.959999999999674891e+00,4.138465568057216881e-01,-1.106279544091086919e-01,-8.824654453335553095e-01,-7.618369094900776517e-01,1.348640912417313487e-01,inf
3.979999999999672688e+00,4.140651966381166948e-01,-1.172580853552280811e-01,-8.664589726662634828e-01,-8.627058413388917213e-01,2.189215344490764437e-01,inf
3.999999999999670486e+00,4.155087664051864138e-01,-1.215165031850533039e-01,-8.690355033691721243e-01,-9.450192484281920713e-01,2.875160403568267631e-01,inf
4.019999999999677165e+00,4.176411027683443744e-01,-1.249289447844570411e-01,-8.761763396596735642e-01,-9.147282370204248281e-01,2.622735308503540419e-01,inf
4.039999999999683844e+00,4.201612604821095553e-01,-1.284010106262357953e-01,-8.766475969942852942e-01,-9.906649681069730207e-01,3.255541400891441839e-01,inf
4.059999999999690523e+00,4.229826691872562439e-01,-1.320693636529020054e-01,-8.669434021113754385e-01,-9.016771614525163070e-01,2.513976345437636817e-01,inf
4.079999999999697202e+00,4.261188736236467545e-01,-1.355312262831862291e-01,-8.503136907727280036e-01,-9.984788893183345060e-01,3.320657410986120328e-01,inf
4.099999999999703881e+00,4.295901249794412680e-01,-1.382966626669317745e-01,-8.330446353973366413e-01,-9.080916424191739500e-01,2.567430353493116990e-01,inf
4.119999999999710560e+00,4.333623546132380211e-01,-1.400843275988560288e-01,-8.206670717571432627e-01,-1.002714141444242202e+00,3.355951178702019089e-01,inf
4.139999999999717240e+00,4.373326745014002315e-01,-1.408585706245669145e-01,-8.159121427540109162e-01,-8.935742489917722908e-01,2.446452074931435294e-01,inf
4.159999999999723919e+00,4.413726277858135427e-01,-1.407599863516159344e-01,-8.188112923660278986e-01,-9.648072929707990353e-01,3.040060774756658812e-01,inf
4.179999999999730598e+00,4.453511845791570112e-01,-1.399962247228664636e-01,-8.280341070242861479e-01,-8.350437413062730130e-01,1.958697844218942330e-01,inf
4.199999999999737277e+00,4.491621852720182329e-01,-1.387384766177865436e-01,-8.422122000472068715e-01,-8.749340436088125506e-01,2.291117030073438754e-01,inf
4.219999999999743956e+00,4.527492995533199949e-01,-1.370910293989724693e-01,-8.606692222180567509e-01,-7.203824008055181860e-01,1.003186673379317800e-01,inf
4.239999999999750635e+00,4.560869139057735500e-01,-1.351006457712250197e-01,-8.834715552716823073e-01,-7.225965453697832386e-01,1.021637878081527590e-01,inf
4.259999999999757314e+00,4.591536632278501173e-01,-1.327891618432741894e-01,-9.110564917395315154e-01,-5.386241198971317701e-01,-5.114656675239017541e-02,inf
4.279999999999763993e+00,4.619172052064373091e-01,-1.301884676666418827e-01,-9.437936008242233665e-01,-5.073765068740258011e-01,-7.718624427164515189e-02,inf
4.299999999999770672e+00,4.643290700470802390e-01,-1.273568627112907081e-01,-9.817175243808626828e-01,-3.218068510805378035e-01,-2.318276240995517934e-01,inf
4.319999999999777351e+00,4.663384549692337622e-01,-1.243784863728688572e-01,-1.024483838770249289e+00,-2.905263318476783430e-01,-2.578947234602680383e-01,inf
4.339999999999784031e+00,4.679165712548259970e-01,-1.213359411581763359e-01,-1.071374785431330245e+00,-7.981945651226918237e-02,-4.334837862397756814e-01,inf
4.359999999999790710e+00,4.690853008404906044e-01,-1.182974217272006467e-01,-1.121344061178562335e+00,-1.682338041148727717e-02,-4.859805163237606029e-01,inf
4.379999999999797389e+00,4.700224492761733708e-01,-1.152962625383281703e-01,-1.171287900701930340e+00,-1.224660774953514747e-01,-6.020550645794595646e-01,inf
4.399999999999804068e+00,4.707573607136223970e-01,-1.123103099933357440e-01,-1.219944910330388321e+00,-1.277349322156540179e-01,-6.064457768463783482e-01,inf
4.419999999999810747e+00,4.721492231129986727e-01,-1.099127965744539637e-01,-1.249193658402421470e+00,-2.276936342337688712e-01,-6.897446951948074112e-01,inf
4.439999999999817426e+00,4.732177946612261543e-01,-1.074643910291017690e-01,-1.273930102952632426e+00,-2.453159966757415267e-01,-7.044299972297846102e-01,inf
4.459999999999824105e+00,4.746348904775471444e-01,-1.079491711359921169e-01,-1.263001731649192827e+00,-2.076373471769183132e-01,-6.730311226474319231e-01,inf
4.479999999999830784e+00,4.755751592507969638e-01,-1.083750179599990704e-01,-1.247463949958483642e+00,-1.936380517774199117e-01,-6.613650431478499403e-01,inf
4.499999999999837463e+00,4.765579967983260001e-01,-1.094770494599403565e-01,-1.223594449435676523e+00,-1.460701337430637958e-01,-6.217251114525531586e-01,inf
4.519999999999844142e+00,4.771492267612489346e-01,-1.092636439037021345e-01,-1.210974446066903631e+00,-1.700008393028343556e-01,-6.416673660856953010e-01,inf
4.539999999999850822e+00,4.777927209299401290e-01,-1.092826847137879087e-01,-1.196947914918274458e+00,-4.970566705423180159e-02,-4.585786107881401619e-01,inf
4.559999999999857501e+00,4.781141516402667158e-01,-1.084031075953646173e-01,-1.191214658817545180e+00,-8.725227637798135816e-02,-5.727102303149844698e-01,inf
4.579999999999864180e+00,4.784735874117869159e-01,-1.080385570217304025e-01,-1.181617621500153703e+00,-1.142875638444660301e-02,-4.904760363462944972e-01,inf
4.599999999999870859e+00,4.784628220174020896e-01,-1.072205688964607828e-01,-1.175648840575709286e+00,-4.588337105860000598e-02,-5.382361425488333406e-01,inf
4.619999999999877538e+00,4.784721306600658863e-01,-1.071772921725284988e-01,-1.162587519519273860e+00,-7.785895943680373743e-02,-4.351175338026635475e-01,inf
4.639999999999884217e+00,4.780795374255775165e-01,-1.069097585846889575e-01,-1.150072450988275818e+00,-1.580420604660312880e-02,-4.868298282944973909e-01,inf
4.659999999999890896e+00,4.777041278842278360e-01,-1.075167077852797193e-01,-1.129981266526287831e+00,-1.097650431884205774e-01,-4.085291306763161878e-01,inf
4.679999999999897575e+00,4.769691562531800377e-01,-1.079803832239815686e-01,-1.112113986524169817e+00,-3.274859805047138778e-02,-4.727095016246071757e-01,inf
4.699999999999904254e+00,4.759177962163217979e-01,-1.093031761492596066e-01,-1.093797248271644040e+00,-1.074858291184299652e-01,-4.104284757346416956e-01,inf
4.719999999999910933e+00,4.744302653763504685e-01,-1.105330819950197940e-01,-1.083997187889411018e+00,-3.201594434700576197e-02,-4.733200463774951960e-01,inf
4.739999999999917613e+00,4.729369517846479520e-01,-1.130060159990176893e-01,-1.068083797723547779e+00,-1.435045688266858854e-01,-3.804128593110950862e-01,inf
4.759999999999924292e+00,4.714776148288199464e-01,-1.152769137691805335e-01,-1.052591358338418770e+00,-1.162513560523456002e-01,-4.031238699563786665e-01,inf
