timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.550000000000000000e+05,-5.107456500000000688e+01,-6.088947337249999947e+01,-4.154830420000000402e+01,-2.712838699999999648e+01,-7.190243700000000615e+01,-6.513400699999999688e+01,-4.335319899999999649e+01,-3.267295599999999922e+01,-3.917687600000000003e+01,-4.889525600000000338e+01,-5.337406899999999865e+01,-5.337319999999999709e+01,-7.573526300000000333e+01
1.600000000000000000e+05,-5.037806410000000312e+01,-5.896572180749999603e+01,-4.164998847249999869e+01,-2.392685900000000032e+01,-5.240450499999999323e+01,-4.466747199999999651e+01,-5.032363600000000048e+01,-4.608915799999999763e+01,-3.768538900000000069e+01,-4.457898300000000091e+01,-7.246140599999999665e+01,-6.208051300000001049e+01,-6.956271999999999878e+01
1.650000000000000000e+05,-4.486953150000000790e+01,-5.357369430000001387e+01,-3.617533440000000411e+01,-2.651442099999999868e+01,-4.702871900000000238e+01,-6.186925399999999797e+01,-4.445695200000000114e+01,-3.177069900000000047e+01,-2.809429099999999835e+01,-3.035323100000000096e+01,-6.321715300000001037e+01,-5.990182999999999680e+01,-5.548876500000000078e+01
1.700000000000000000e+05,-4.575032739999999620e+01,-5.253642500000000126e+01,-3.849986804749999436e+01,-2.475652799999999942e+01,-3.676864700000000141e+01,-5.956993099999999686e+01,-5.805764000000000635e+01,-3.643090099999999865e+01,-3.709951699999999875e+01,-4.481809599999999705e+01,-5.504816799999999688e+01,-5.680295300000000225e+01,-4.815089300000000350e+01
1.750000000000000000e+05,-4.093015949999999492e+01,-4.843816259999999829e+01,-3.365051001000001207e+01,-2.656663300000000305e+01,-3.995903500000000008e+01,-6.187181100000000100e+01,-5.785002699999999720e+01,-3.426769500000000335e+01,-2.392135100000000136e+01,-3.056859899999999897e+01,-4.378947600000000051e+01,-4.551013999999999982e+01,-4.499682800000000071e+01
1.800000000000000000e+05,-3.307219740000000741e+01,-4.038454894750000079e+01,-2.560921817750000073e+01,-1.710747100000000032e+01,-4.242630900000000338e+01,-3.612857600000000247e+01,-5.630899100000000601e+01,-3.599779199999999690e+01,-1.652390400000000170e+01,-1.869465599999999839e+01,-3.702016499999999866e+01,-3.885161200000000292e+01,-3.166249799999999937e+01
1.850000000000000000e+05,-3.458306359999999557e+01,-4.209443376500001222e+01,-2.658442529750000460e+01,-1.873003100000000032e+01,-3.774564900000000023e+01,-3.750767799999999852e+01,-5.207216900000000948e+01,-3.086736900000000361e+01,-1.659797700000000020e+01,-1.627240799999999865e+01,-4.455013600000000196e+01,-4.649025999999999925e+01,-4.499695899999999682e+01
1.900000000000000000e+05,-3.215480989999999650e+01,-4.051664757500000036e+01,-2.534025486000000171e+01,-2.392201999999999984e+01,-3.121221399999999946e+01,-3.198586099999999988e+01,-6.389004999999999512e+01,-3.378332100000000082e+01,-1.905203600000000108e+01,-1.871127200000000101e+01,-3.591087100000000021e+01,-3.874539599999999950e+01,-2.433505800000000008e+01
1.950000000000000000e+05,-3.223443879999999950e+01,-3.827748826250000036e+01,-2.643935326500000116e+01,-1.874278999999999940e+01,-4.253298000000000201e+01,-2.994552399999999892e+01,-5.091931199999999791e+01,-2.975742699999999985e+01,-2.332530500000000018e+01,-2.172745700000000113e+01,-4.191402999999999679e+01,-3.297002299999999764e+01,-3.050954000000000477e+01
2.000000000000000000e+05,-3.226956479999999772e+01,-3.802615039999999169e+01,-2.675162480750000782e+01,-1.904953000000000074e+01,-3.402484599999999659e+01,-4.026227699999999743e+01,-4.816988700000000279e+01,-3.152535699999999608e+01,-1.975845999999999947e+01,-2.548941699999999955e+01,-4.320898100000000142e+01,-3.090050000000000097e+01,-3.030639300000000347e+01
