seq,millis,channel,target_deg,actual_deg,error_deg
29393,2351847,CH5,111.990,122.400,-10.410
29393,2351847,CH6,129.885,139.920,-10.035
29394,2351927,CH1,141.799,130.320,11.479
29394,2351927,CH2,125.657,118.800,6.857
29394,2351927,CH3,119.238,117.120,2.118
29394,2351927,CH4,103.944,106.800,-2.856
29394,2351927,CH5,100.971,109.440,-8.469
29394,2351927,CH6,114.780,126.240,-11.460
29395,2352015,CH1,154.049,144.720,9.329
29395,2352015,CH2,138.943,130.080,8.863
29395,2352015,CH3,129.436,122.160,7.276
29395,2352015,CH4,108.573,104.880,3.693
29395,2352015,CH5,97.336,98.640,-1.304
29395,2352015,CH6,103.176,112.320,-9.144
29396,2352087,CH1,154.049,144.720,9.329
29396,2352087,CH2,138.943,130.080,8.863
29396,2352087,CH3,129.436,122.160,7.276
29396,2352087,CH4,108.573,104.880,3.693
29396,2352087,CH5,97.336,98.640,-1.304
29396,2352087,CH6,103.176,112.320,-9.144
29397,2352167,CH1,158.728,152.880,5.848
29397,2352167,CH2,149.584,141.120,8.464
29397,2352167,CH3,141.792,132.240,9.552
29397,2352167,CH4,119.638,110.640,8.998
29397,2352167,CH5,102.472,97.920,4.552
29397,2352167,CH6,99.507,101.040,-1.533
29398,2352247,CH1,154.048,155.040,-0.992
29398,2352247,CH2,153.514,149.520,3.994
29398,2352247,CH3,151.587,143.280,8.307
29398,2352247,CH4,132.915,122.400,10.515
29398,2352247,CH5,114.418,105.360,9.058
29398,2352247,CH6,105.174,100.560,4.614
29399,2352327,CH1,141.798,150.000,-8.202
29399,2352327,CH2,149.233,151.200,-1.967
29399,2352327,CH3,155.078,151.200,3.878
29399,2352327,CH4,143.330,134.640,8.690
29399,2352327,CH5,128.611,117.600,11.011
29399,2352327,CH6,118.012,108.720,9.292
29400,2352415,CH1,141.798,150.000,-8.202
29400,2352415,CH2,149.233,151.200,-1.967
29400,2352415,CH3,155.078,151.200,3.878
29400,2352415,CH4,143.330,134.640,8.690
29400,2352415,CH5,128.611,117.600,11.011
29400,2352415,CH6,118.012,108.720,9.292
29401,2352487,CH1,126.656,137.280,-10.624
29401,2352487,CH2,138.375,144.960,-6.585
29401,2352487,CH3,150.934,152.400,-1.466
29401,2352487,CH4,146.906,143.520,3.386
29401,2352487,CH5,139.629,131.040,8.589
29401,2352487,CH6,133.117,121.200,11.917
29402,2352567,CH1,114.407,123.120,-8.713
29402,2352567,CH2,125.089,134.160,-9.071
29402,2352567,CH3,140.736,148.320,-7.584
29402,2352567,CH4,142.278,145.440,-3.162
29402,2352567,CH5,143.265,141.360,1.905
29402,2352567,CH6,144.720,136.320,8.400
29403,2352647,CH1,114.407,123.120,-8.713
29403,2352647,CH2,125.089,134.160,-9.071
29403,2352647,CH3,140.736,148.320,-7.584
29403,2352647,CH4,142.278,145.440,-3.162
29403,2352647,CH5,143.265,141.360,1.905
29403,2352647,CH6,144.720,136.320,8.400
29404,2352727,CH1,109.728,115.440,-5.712
29404,2352727,CH2,114.448,122.880,-8.432
29404,2352727,CH3,128.380,138.480,-10.100
29404,2352727,CH4,131.212,140.160,-8.948
29404,2352727,CH5,138.128,142.560,-4.432
29404,2352727,CH6,148.389,146.160,2.229
29405,2352815,CH1,114.407,113.520,0.887
29405,2352815,CH2,110.518,114.720,-4.202
29405,2352815,CH3,118.586,126.480,-7.894
29405,2352815,CH4,117.936,128.400,-10.464
29405,2352815,CH5,126.182,135.600,-9.418
29405,2352815,CH6,142.723,146.400,-3.677
29406,2352887,CH1,126.657,117.840,8.817
29406,2352887,CH2,114.799,113.280,1.519
29406,2352887,CH3,115.094,118.560,-3.466
29406,2352887,CH4,107.520,115.920,-8.400
29406,2352887,CH5,111.990,122.400,-10.410
29406,2352887,CH6,129.885,139.440,-9.555
29407,2352967,CH1,126.657,117.840,8.817
29407,2352967,CH2,114.799,113.280,1.519
29407,2352967,CH3,115.094,118.560,-3.466
29407,2352967,CH4,107.520,115.920,-8.400
29407,2352967,CH5,111.990,122.400,-10.410
29407,2352967,CH6,129.885,139.440,-9.555
29408,2353047,CH1,141.799,130.320,11.479
29408,2353047,CH2,125.657,118.560,7.097
29408,2353047,CH3,119.238,116.880,2.358
29408,2353047,CH4,103.944,107.040,-3.096
29408,2353047,CH5,100.971,109.200,-8.229
29408,2353047,CH6,114.780,126.000,-11.220
29409,2353127,CH1,154.049,144.240,9.809
29409,2353127,CH2,138.943,130.080,8.863
29409,2353127,CH3,129.436,122.400,7.036
29409,2353127,CH4,108.573,105.360,3.213
29409,2353127,CH5,97.336,98.400,-1.064
29409,2353127,CH6,103.176,111.840,-8.664
29410,2353215,CH1,154.049,144.240,9.809
29410,2353215,CH2,138.943,130.080,8.863
29410,2353215,CH3,129.436,122.400,7.036
29410,2353215,CH4,108.573,105.360,3.213
29410,2353215,CH5,97.336,98.400,-1.064
29410,2353215,CH6,103.176,111.840,-8.664
29411,2353287,CH1,158.728,153.120,5.608
29411,2353287,CH2,149.584,141.840,7.744
29411,2353287,CH3,141.792,132.720,9.072
29411,2353287,CH4,119.638,111.120,8.518
29411,2353287,CH5,102.472,97.920,4.552
29411,2353287,CH6,99.507,100.320,-0.813
29412,2353367,CH1,154.048,155.040,-0.992
29412,2353367,CH2,153.514,150.000,3.514
29412,2353367,CH3,151.587,144.240,7.347
29412,2353367,CH4,132.915,122.880,10.035
29412,2353367,CH5,114.418,105.120,9.298
29412,2353367,CH6,105.174,100.320,4.854
29413,2353447,CH1,141.798,149.760,-7.962
29413,2353447,CH2,149.233,151.200,-1.967
29413,2353447,CH3,155.078,151.440,3.638
29413,2353447,CH4,143.330,135.600,7.730
29413,2353447,CH5,128.611,118.080,10.531
29413,2353447,CH6,118.012,108.960,9.052
29414,2353527,CH1,141.798,149.760,-7.962
29414,2353527,CH2,149.233,151.200,-1.967
29414,2353527,CH3,155.078,151.440,3.638
29414,2353527,CH4,143.330,135.600,7.730
29414,2353527,CH5,128.611,118.080,10.531
29414,2353527,CH6,118.012,108.960,9.052
29415,2353615,CH1,126.656,137.280,-10.624
29415,2353615,CH2,138.375,145.200,-6.825
29415,2353615,CH3,150.934,152.640,-1.706
29415,2353615,CH4,146.906,143.760,3.146
29415,2353615,CH5,139.629,131.280,8.349
29415,2353615,CH6,133.117,121.440,11.677
29416,2353687,CH1,114.407,123.600,-9.193
29416,2353687,CH2,125.089,134.400,-9.311
29416,2353687,CH3,140.736,148.080,-7.344
29416,2353687,CH4,142.278,145.920,-3.642
29416,2353687,CH5,143.265,141.600,1.665
29416,2353687,CH6,144.720,136.320,8.400
29417,2353767,CH1,114.407,123.600,-9.193
29417,2353767,CH2,125.089,134.400,-9.311
29417,2353767,CH3,140.736,148.080,-7.344
29417,2353767,CH4,142.278,145.920,-3.642
