seq,millis,channel,target_deg,actual_deg,error_deg
33507,2680964,CH5,132.866,123.120,9.746
33507,2680964,CH6,124.343,111.840,12.504
33508,2681044,CH1,89.093,99.120,-10.027
33508,2681044,CH2,101.959,110.880,-8.921
33508,2681044,CH3,119.744,126.240,-6.496
33508,2681044,CH4,128.831,132.000,-3.169
33508,2681044,CH5,136.502,135.600,0.902
33508,2681044,CH6,135.947,126.720,9.227
33509,2681124,CH1,84.414,90.480,-6.066
33509,2681124,CH2,91.318,99.360,-8.042
33509,2681124,CH3,107.388,115.920,-8.532
33509,2681124,CH4,117.765,125.520,-7.755
33509,2681124,CH5,131.365,135.840,-4.475
33509,2681124,CH6,139.616,138.240,1.376
33510,2681213,CH1,84.414,90.480,-6.066
33510,2681213,CH2,91.318,99.360,-8.042
33510,2681213,CH3,107.388,115.920,-8.532
33510,2681213,CH4,117.765,125.520,-7.755
33510,2681213,CH5,131.365,135.840,-4.475
33510,2681213,CH6,139.616,138.240,1.376
33511,2681284,CH1,89.093,88.320,0.773
33511,2681284,CH2,87.388,90.960,-3.572
33511,2681284,CH3,97.594,104.640,-7.046
33511,2681284,CH4,104.489,113.760,-9.271
33511,2681284,CH5,119.419,128.160,-8.741
33511,2681284,CH6,133.949,138.240,-4.291
33512,2681364,CH1,101.344,92.880,8.464
33512,2681364,CH2,91.670,89.040,2.630
33512,2681364,CH3,94.102,96.960,-2.858
33512,2681364,CH4,94.074,101.280,-7.206
33512,2681364,CH5,105.227,114.960,-9.733
33512,2681364,CH6,121.111,129.840,-8.729
33513,2681444,CH1,116.486,104.400,12.086
33513,2681444,CH2,102.527,95.040,7.487
33513,2681444,CH3,98.247,95.760,2.487
33513,2681444,CH4,90.498,92.640,-2.142
33513,2681444,CH5,94.208,101.760,-7.552
33513,2681444,CH6,106.006,117.360,-11.354
33514,2681524,CH1,116.486,104.400,12.086
33514,2681524,CH2,102.527,95.040,7.487
33514,2681524,CH3,98.247,95.760,2.487
33514,2681524,CH4,90.498,92.640,-2.142
33514,2681524,CH5,94.208,101.760,-7.552
33514,2681524,CH6,106.006,117.360,-11.354
33515,2681613,CH1,128.735,118.080,10.655
33515,2681613,CH2,115.814,106.320,9.494
33515,2681613,CH3,108.445,100.320,8.125
33515,2681613,CH4,95.127,91.440,3.687
33515,2681613,CH5,90.573,90.960,-0.387
33515,2681613,CH6,94.402,102.720,-8.318
33516,2681684,CH1,133.414,127.200,6.214
33516,2681684,CH2,126.454,117.360,9.094
33516,2681684,CH3,120.801,110.640,10.161
33516,2681684,CH4,106.192,96.960,9.232
33516,2681684,CH5,95.709,90.000,5.709
33516,2681684,CH6,90.734,91.440,-0.706
33517,2681764,CH1,133.414,127.200,6.214
33517,2681764,CH2,126.454,117.360,9.094
33517,2681764,CH3,120.801,110.640,10.161
33517,2681764,CH4,106.192,96.960,9.232
33517,2681764,CH5,95.709,90.000,5.709
33517,2681764,CH6,90.734,91.440,-0.706
33518,2681844,CH1,128.735,129.120,-0.385
33518,2681844,CH2,130.384,125.520,4.864
33518,2681844,CH3,130.595,121.920,8.675
33518,2681844,CH4,119.469,108.240,11.229
33518,2681844,CH5,107.655,97.920,9.735
33518,2681844,CH6,96.400,91.680,4.720
33519,2681924,CH1,116.484,124.800,-8.316
33519,2681924,CH2,126.103,127.680,-1.577
33519,2681924,CH3,134.087,130.080,4.007
33519,2681924,CH4,129.884,120.720,9.164
33519,2681924,CH5,121.848,109.440,12.408
33519,2681924,CH6,109.238,99.120,10.118
33520,2682013,CH1,101.343,112.560,-11.217
33520,2682013,CH2,115.245,121.680,-6.435
33520,2682013,CH3,129.942,130.800,-0.858
33520,2682013,CH4,133.460,130.320,3.140
33520,2682013,CH5,132.866,123.360,9.506
33520,2682013,CH6,124.344,112.320,12.024
33521,2682084,CH1,101.343,112.560,-11.217
33521,2682084,CH2,115.245,121.680,-6.435
33521,2682084,CH3,129.942,130.800,-0.858
33521,2682084,CH4,133.460,130.320,3.140
33521,2682084,CH5,132.866,123.360,9.506
33521,2682084,CH6,124.344,112.320,12.024
33522,2682164,CH1,89.093,99.120,-10.027
33522,2682164,CH2,101.959,110.880,-8.921
33522,2682164,CH3,119.744,126.240,-6.496
33522,2682164,CH4,128.831,132.240,-3.409
33522,2682164,CH5,136.502,135.360,1.142
33522,2682164,CH6,135.947,126.720,9.227
33523,2682244,CH1,84.414,90.480,-6.066
33523,2682244,CH2,91.318,99.120,-7.802
33523,2682244,CH3,107.388,116.400,-9.012
33523,2682244,CH4,117.765,125.760,-7.995
33523,2682244,CH5,131.365,135.600,-4.235
33523,2682244,CH6,139.616,138.000,1.616
33524,2682324,CH1,89.093,88.080,1.013
33524,2682324,CH2,87.388,90.720,-3.332
33524,2682324,CH3,97.594,104.400,-6.806
33524,2682324,CH4,104.489,114.000,-9.511
33524,2682324,CH5,119.419,127.680,-8.261
33524,2682324,CH6,133.949,138.000,-4.051
33525,2682413,CH1,89.093,88.080,1.013
33525,2682413,CH2,87.388,90.720,-3.332
33525,2682413,CH3,97.594,104.400,-6.806
33525,2682413,CH4,104.489,114.000,-9.511
33525,2682413,CH5,119.419,127.680,-8.261
33525,2682413,CH6,133.949,138.000,-4.051
33526,2682484,CH1,101.344,92.640,8.704
33526,2682484,CH2,91.670,89.040,2.630
33526,2682484,CH3,94.102,97.440,-3.338
