seq,millis,channel,target_deg,actual_deg,error_deg
23007,1840971,CH5,130.845,120.240,10.605
23007,1840971,CH6,117.401,108.480,8.921
23008,1841051,CH1,129.343,139.920,-10.577
23008,1841051,CH2,144.982,152.160,-7.178
23008,1841051,CH3,155.071,156.960,-1.889
23008,1841051,CH4,151.579,148.800,2.779
23008,1841051,CH5,141.863,133.680,8.183
23008,1841051,CH6,132.506,121.200,11.306
23009,1841131,CH1,129.343,139.920,-10.577
23009,1841131,CH2,144.982,152.160,-7.178
23009,1841131,CH3,155.071,156.960,-1.889
23009,1841131,CH4,151.579,148.800,2.779
23009,1841131,CH5,141.863,133.680,8.183
23009,1841131,CH6,132.506,121.200,11.306
23010,1841219,CH1,117.093,126.000,-8.907
23010,1841219,CH2,131.696,140.880,-9.184
23010,1841219,CH3,144.874,152.400,-7.526
23010,1841219,CH4,146.951,150.720,-3.769
23010,1841219,CH5,145.499,144.000,1.499
23010,1841219,CH6,144.110,135.840,8.270
23011,1841291,CH1,112.414,117.600,-5.186
23011,1841291,CH2,121.055,129.360,-8.305
23011,1841291,CH3,132.518,143.040,-10.522
23011,1841291,CH4,135.885,145.200,-9.315
23011,1841291,CH5,140.363,145.200,-4.837
23011,1841291,CH6,147.779,146.400,1.379
23012,1841371,CH1,112.414,117.600,-5.186
23012,1841371,CH2,121.055,129.360,-8.305
23012,1841371,CH3,132.518,143.040,-10.522
23012,1841371,CH4,135.885,145.200,-9.315
23012,1841371,CH5,140.363,145.200,-4.837
23012,1841371,CH6,147.779,146.400,1.379
23013,1841451,CH1,117.093,115.920,1.173
23013,1841451,CH2,117.125,121.200,-4.075
23013,1841451,CH3,122.723,130.320,-7.597
23013,1841451,CH4,122.609,132.960,-10.351
23013,1841451,CH5,128.417,137.760,-9.343
23013,1841451,CH6,142.112,146.160,-4.048
23014,1841530,CH1,129.343,120.480,8.863
23014,1841530,CH2,121.406,119.520,1.886
23014,1841530,CH3,119.231,122.400,-3.169
23014,1841530,CH4,112.193,120.000,-7.807
23014,1841530,CH5,114.224,124.560,-10.336
23014,1841530,CH6,129.275,138.720,-9.445
23015,1841619,CH1,144.485,134.160,10.325
23015,1841619,CH2,132.264,125.280,6.984
23015,1841619,CH3,123.376,120.960,2.416
23015,1841619,CH4,108.617,110.880,-2.263
23015,1841619,CH5,103.205,110.880,-7.675
23015,1841619,CH6,114.169,125.040,-10.871
23016,1841691,CH1,144.485,134.160,10.325
23016,1841691,CH2,132.264,125.280,6.984
23016,1841691,CH3,123.376,120.960,2.416
23016,1841691,CH4,108.617,110.880,-2.263
23016,1841691,CH5,103.205,110.880,-7.675
23016,1841691,CH6,114.169,125.040,-10.871
23017,1841770,CH1,156.735,147.840,8.895
23017,1841770,CH2,145.550,136.080,9.470
23017,1841770,CH3,133.574,126.480,7.094
23017,1841770,CH4,113.245,109.680,3.565
23017,1841770,CH5,99.570,100.080,-0.510
23017,1841770,CH6,102.566,109.680,-7.114
23018,1841851,CH1,161.414,156.240,5.174
23018,1841851,CH2,156.191,148.080,8.111
23018,1841851,CH3,145.930,137.040,8.890
23018,1841851,CH4,124.311,117.120,7.191
23018,1841851,CH5,104.706,99.840,4.866
23018,1841851,CH6,98.897,98.880,0.017
23019,1841931,CH1,161.414,156.240,5.174
23019,1841931,CH2,156.191,148.080,8.111
23019,1841931,CH3,145.930,137.040,8.890
23019,1841931,CH4,124.311,117.120,7.191
23019,1841931,CH5,104.706,99.840,4.866
23019,1841931,CH6,98.897,98.880,0.017
23020,1842020,CH1,156.735,157.440,-0.705
23020,1842020,CH2,160.121,156.480,3.641
23020,1842020,CH3,155.724,148.560,7.164
23020,1842020,CH4,137.587,127.920,9.667
23020,1842020,CH5,116.652,108.240,8.412
23020,1842020,CH6,104.563,100.080,4.483
23021,1842091,CH1,144.485,152.400,-7.915
23021,1842091,CH2,155.840,157.440,-1.600
23021,1842091,CH3,159.216,156.000,3.216
23021,1842091,CH4,148.003,140.400,7.603
23021,1842091,CH5,130.845,120.720,10.125
