seq,millis,channel,target_deg,actual_deg,error_deg
40707,3257120,CH3,135.651,146.640,-10.989
40707,3257120,CH4,129.153,138.480,-9.327
40707,3257120,CH5,140.227,145.440,-5.214
40707,3257120,CH6,146.761,144.960,1.801
40708,3257209,CH1,113.854,113.760,0.094
40708,3257209,CH2,114.707,119.280,-4.573
40708,3257209,CH3,125.856,135.360,-9.504
40708,3257209,CH4,115.877,127.440,-11.563
40708,3257209,CH5,128.281,138.960,-10.679
40708,3257209,CH6,141.094,145.440,-4.346
40709,3257280,CH1,113.854,113.760,0.094
40709,3257280,CH2,114.707,119.280,-4.573
40709,3257280,CH3,125.856,135.360,-9.504
40709,3257280,CH4,115.877,127.440,-11.563
40709,3257280,CH5,128.281,138.960,-10.679
40709,3257280,CH6,141.094,145.440,-4.346
40710,3257360,CH1,126.104,117.360,8.744
40710,3257360,CH2,118.988,117.600,1.388
40710,3257360,CH3,122.364,126.480,-4.116
40710,3257360,CH4,105.462,114.480,-9.018
40710,3257360,CH5,114.088,126.240,-12.152
40710,3257360,CH6,128.257,138.480,-10.223
40711,3257440,CH1,141.246,129.120,12.126
40711,3257440,CH2,129.845,122.160,7.685
40711,3257440,CH3,126.509,124.800,1.709
40711,3257440,CH4,101.885,105.360,-3.475
40711,3257440,CH5,103.069,112.560,-9.491
40711,3257440,CH6,113.151,125.520,-12.369
40712,3257520,CH1,153.496,143.040,10.456
40712,3257520,CH2,143.132,133.440,9.692
40712,3257520,CH3,136.707,129.600,7.107
40712,3257520,CH4,106.514,103.200,3.314
40712,3257520,CH5,99.433,100.800,-1.367
40712,3257520,CH6,101.548,111.360,-9.812
40713,3257609,CH1,153.496,143.040,10.456
40713,3257609,CH2,143.132,133.440,9.692
40713,3257609,CH3,136.707,129.600,7.107
40713,3257609,CH4,106.514,103.200,3.314
40713,3257609,CH5,99.433,100.800,-1.367
40713,3257609,CH6,101.548,111.360,-9.812
40714,3257680,CH1,158.175,151.680,6.495
40714,3257680,CH2,153.772,144.960,8.812
40714,3257680,CH3,149.062,139.680,9.382
40714,3257680,CH4,117.580,108.960,8.620
40714,3257680,CH5,104.569,99.360,5.209
40714,3257680,CH6,97.879,99.840,-1.961
40715,3257760,CH1,153.496,153.600,-0.104
40715,3257760,CH2,157.703,153.600,4.103
40715,3257760,CH3,158.857,150.240,8.617
40715,3257760,CH4,130.856,120.960,9.896
40715,3257760,CH5,116.515,107.040,9.475
40715,3257760,CH6,103.545,98.880,4.665
40716,3257840,CH1,153.496,153.600,-0.104
40716,3257840,CH2,157.703,153.600,4.103
40716,3257840,CH3,158.857,150.240,8.617
40716,3257840,CH4,130.856,120.960,9.896
40716,3257840,CH5,116.515,107.040,9.475
40716,3257840,CH6,103.545,98.880,4.665
40717,3257920,CH1,141.246,149.760,-8.514
40717,3257920,CH2,153.422,155.280,-1.858
40717,3257920,CH3,162.349,158.160,4.189
40717,3257920,CH4,141.271,132.240,9.031
40717,3257920,CH5,130.708,119.040,11.668
40717,3257920,CH6,116.383,106.560,9.823
40718,3258009,CH1,126.104,138.000,-11.896
40718,3258009,CH2,142.564,150.240,-7.676
40718,3258009,CH3,158.204,160.080,-1.876
40718,3258009,CH4,144.848,141.360,3.488
40718,3258009,CH5,141.727,132.720,9.007
40718,3258009,CH6,131.488,119.040,12.448
40719,3258080,CH1,113.854,124.320,-10.466
40719,3258080,CH2,129.278,138.960,-9.682
40719,3258080,CH3,148.007,155.760,-7.753
40719,3258080,CH4,140.219,143.520,-3.301
40719,3258080,CH5,145.363,143.520,1.843
40719,3258080,CH6,143.091,132.960,10.131
40720,3258160,CH1,113.854,124.320,-10.466
40720,3258160,CH2,129.278,138.960,-9.682
40720,3258160,CH3,148.007,155.760,-7.753
40720,3258160,CH4,140.219,143.520,-3.301
40720,3258160,CH5,145.363,143.520,1.843
40720,3258160,CH6,143.091,132.960,10.131
40721,3258240,CH1,109.175,115.680,-6.505
40721,3258240,CH2,118.637,127.440,-8.803
40721,3258240,CH3,135.651,146.400,-10.749
40721,3258240,CH4,129.153,138.480,-9.327
40721,3258240,CH5,140.227,144.720,-4.493
40721,3258240,CH6,146.761,144.480,2.281
40722,3258320,CH1,113.854,113.760,0.094
40722,3258320,CH2,114.707,119.280,-4.573
40722,3258320,CH3,125.856,135.120,-9.264
40722,3258320,CH4,115.877,127.680,-11.803
40722,3258320,CH5,128.281,138.240,-9.959
40722,3258320,CH6,141.094,144.960,-3.866
40723,3258409,CH1,113.854,113.760,0.094
40723,3258409,CH2,114.707,119.280,-4.573
40723,3258409,CH3,125.856,135.120,-9.264
40723,3258409,CH4,115.877,127.680,-11.803
40723,3258409,CH5,128.281,138.240,-9.959
40723,3258409,CH6,141.094,144.960,-3.866
40724,3258480,CH1,126.104,117.360,8.744
40724,3258480,CH2,118.988,117.360,1.628
40724,3258480,CH3,122.364,126.240,-3.876
40724,3258480,CH4,105.462,114.720,-9.258
40724,3258480,CH5,114.088,125.760,-11.672
40724,3258480,CH6,128.257,138.480,-10.223
40725,3258560,CH1,141.246,129.360,11.886
40725,3258560,CH2,129.845,122.880,6.965
40725,3258560,CH3,126.509,124.800,1.709
40725,3258560,CH4,101.885,104.640,-2.755
40725,3258560,CH5,103.069,111.600,-8.531
40725,3258560,CH6,113.151,125.040,-11.889
40726,3258640,CH1,153.496,142.560,10.936
40726,3258640,CH2,143.132,134.400,8.732
40726,3258640,CH3,136.707,129.600,7.107
40726,3258640,CH4,106.514,103.200,3.314
40726,3258640,CH5,99.433,100.320,-0.887
40726,3258640,CH6,101.548,110.880,-9.332
40727,3258720,CH1,153.496,142.560,10.936
40727,3258720,CH2,143.132,134.400,8.732
40727,3258720,CH3,136.707,129.600,7.107
40727,3258720,CH4,106.514,103.200,3.314
40727,3258720,CH5,99.433,100.320,-0.887
40727,3258720,CH6,101.548,110.880,-9.332
40728,3258809,CH1,158.175,151.440,6.735
40728,3258809,CH2,153.772,144.960,8.812
40728,3258809,CH3,149.062,139.440,9.622
40728,3258809,CH4,117.580,109.200,8.380
40728,3258809,CH5,104.569,99.600,4.969
40728,3258809,CH6,97.879,100.320,-2.441
40729,3258880,CH1,153.496,153.600,-0.104
40729,3258880,CH2,157.703,153.360,4.343
40729,3258880,CH3,158.857,150.480,8.377
40729,3258880,CH4,130.856,120.000,10.856
40729,3258880,CH5,116.515,106.800,9.715
40729,3258880,CH6,103.545,98.880,4.665
