timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.050000000000000000e+05,-4.464590199999999243e+01,-5.374457355249999324e+01,-3.570163624249999401e+01,-4.306617399999999662e+01,-2.953834099999999552e+01,-4.887958400000000125e+01,-5.493705800000000039e+01,-4.681392300000000262e+01,-4.048994799999999827e+01,-1.751284100000000166e+01,-4.032712899999999934e+01,-7.627149099999999748e+01,-4.862253100000000217e+01
1.100000000000000000e+05,-4.513976210000000577e+01,-5.533869758250000359e+01,-3.408785260000000505e+01,-5.974241200000000163e+01,-1.269686899999999952e+01,-4.539744600000000219e+01,-6.117669500000000937e+01,-3.913776899999999870e+01,-5.512368800000000135e+01,-2.218436000000000163e+01,-3.718587999999999738e+01,-7.145743400000000634e+01,-4.729506800000000055e+01
1.150000000000000000e+05,-4.294713289999999972e+01,-5.107074478750000424e+01,-3.350040354000000775e+01,-4.438855900000000076e+01,-1.780974300000000099e+01,-4.993171199999999743e+01,-4.630517400000000094e+01,-4.859417400000000242e+01,-5.104334300000000013e+01,-1.603032200000000174e+01,-4.890329200000000043e+01,-6.596999800000000391e+01,-4.049501200000000267e+01
1.200000000000000000e+05,-3.887497879999999384e+01,-4.556507821749999465e+01,-3.184185916750000089e+01,-3.707649700000000337e+01,-1.956706300000000098e+01,-4.075602500000000106e+01,-5.273720500000000300e+01,-4.920945300000000344e+01,-3.661888499999999880e+01,-2.290489000000000175e+01,-4.368622500000000031e+01,-5.419403499999999951e+01,-3.199950999999999723e+01
1.250000000000000000e+05,-3.928913029999999651e+01,-4.702961733500000463e+01,-3.106097537750000370e+01,-2.046622699999999995e+01,-1.861616300000000024e+01,-4.743901300000000276e+01,-2.441721700000000084e+01,-5.092385800000000273e+01,-5.207000299999999982e+01,-5.733523799999998971e+01,-4.288516500000000065e+01,-4.175572900000000232e+01,-3.698268999999999807e+01
1.300000000000000000e+05,-3.751361880000000326e+01,-4.740848356250000251e+01,-2.810707946250000688e+01,-1.458600799999999786e+01,-2.338123900000000077e+01,-3.021835599999999999e+01,-2.099671100000000123e+01,-6.171474700000000269e+01,-5.355334500000000020e+01,-5.808243700000000587e+01,-3.579009599999999836e+01,-4.827942600000000084e+01,-2.853382300000000171e+01
1.350000000000000000e+05,-3.718370370000000236e+01,-4.649756765999999431e+01,-2.835400729000000197e+01,-1.886221899999999962e+01,-2.062320199999999915e+01,-2.572016300000000300e+01,-2.649957699999999861e+01,-5.619364600000000110e+01,-5.654242699999999644e+01,-5.249859999999999616e+01,-3.911458700000000022e+01,-5.313754699999999787e+01,-2.264506899999999945e+01
1.400000000000000000e+05,-2.799221479999999929e+01,-3.435184850000000267e+01,-2.208120562000000575e+01,-1.433834300000000006e+01,-1.887519999999999953e+01,-2.846941600000000250e+01,-1.926527099999999848e+01,-4.292022599999999954e+01,-4.565355399999999975e+01,-3.328900000000000148e+01,-2.394011499999999870e+01,-3.303410499999999672e+01,-2.013691800000000143e+01
1.450000000000000000e+05,-3.484769719999999893e+01,-4.581448434500000388e+01,-2.676651151250000638e+01,-2.270122800000000041e+01,-2.328769799999999890e+01,-3.038884300000000138e+01,-2.332905600000000135e+01,-7.722473200000000304e+01,-3.219808100000000195e+01,-3.478049899999999894e+01,-4.343950300000000198e+01,-2.139378599999999864e+01,-3.973354599999999692e+01
1.500000000000000000e+05,-3.068765829999999895e+01,-4.191328879250000483e+01,-2.264210380000000811e+01,-1.568246399999999952e+01,-2.014227500000000148e+01,-3.760893899999999945e+01,-2.431154300000000035e+01,-7.515577299999999639e+01,-2.853102299999999758e+01,-3.025319400000000059e+01,-2.758368100000000211e+01,-1.716889899999999969e+01,-3.043879199999999940e+01
