seq,millis,channel,target_deg,actual_deg,error_deg
43652,3492718,CH3,97.872,105.120,-7.248
43652,3492718,CH4,97.048,107.040,-9.992
43652,3492718,CH5,113.128,121.920,-8.792
43652,3492718,CH6,136.366,140.400,-4.034
43653,3492807,CH1,97.663,88.320,9.343
43653,3492807,CH2,89.466,87.360,2.106
43653,3492807,CH3,94.381,97.680,-3.299
43653,3492807,CH4,86.633,93.840,-7.207
43653,3492807,CH5,98.935,109.680,-10.745
43653,3492807,CH6,123.529,132.720,-9.191
43654,3492878,CH1,97.663,88.320,9.343
43654,3492878,CH2,89.466,87.360,2.106
43654,3492878,CH3,94.381,97.680,-3.299
43654,3492878,CH4,86.633,93.840,-7.207
43654,3492878,CH5,98.935,109.680,-10.745
43654,3492878,CH6,123.529,132.720,-9.191
43655,3492958,CH1,112.805,100.080,12.725
43655,3492958,CH2,100.324,92.880,7.444
43655,3492958,CH3,98.525,96.240,2.285
43655,3492958,CH4,83.056,85.920,-2.864
43655,3492958,CH5,87.916,96.960,-9.044
43655,3492958,CH6,108.423,120.240,-11.817
43656,3493038,CH1,125.055,114.000,11.055
43656,3493038,CH2,113.610,103.200,10.410
43656,3493038,CH3,108.723,100.800,7.923
43656,3493038,CH4,87.685,83.760,3.925
43656,3493038,CH5,84.281,85.920,-1.639
43656,3493038,CH6,96.820,105.840,-9.020
43657,3493118,CH1,129.734,122.880,6.854
43657,3493118,CH2,124.251,114.720,9.531
43657,3493118,CH3,121.079,110.640,10.439
43657,3493118,CH4,98.751,88.800,9.951
43657,3493118,CH5,89.417,84.000,5.417
43657,3493118,CH6,93.151,94.560,-1.409
43658,3493207,CH1,129.734,122.880,6.854
43658,3493207,CH2,124.251,114.720,9.531
43658,3493207,CH3,121.079,110.640,10.439
43658,3493207,CH4,98.751,88.800,9.951
43658,3493207,CH5,89.417,84.000,5.417
43658,3493207,CH6,93.151,94.560,-1.409
43659,3493278,CH1,125.055,125.040,0.015
43659,3493278,CH2,128.181,123.360,4.821
43659,3493278,CH3,130.873,121.440,9.433
43659,3493278,CH4,112.027,100.320,11.707
43659,3493278,CH5,101.363,90.480,10.883
43659,3493278,CH6,98.817,93.840,4.977
43660,3493358,CH1,112.805,121.440,-8.635
43660,3493358,CH2,123.900,125.280,-1.380
43660,3493358,CH3,134.365,130.080,4.285
43660,3493358,CH4,122.442,112.800,9.642
43660,3493358,CH5,115.556,102.000,13.556
43660,3493358,CH6,111.655,100.560,11.095
43661,3493438,CH1,112.805,121.440,-8.635
43661,3493438,CH2,123.900,125.280,-1.380
43661,3493438,CH3,134.365,130.080,4.285
43661,3493438,CH4,122.442,112.800,9.642
43661,3493438,CH5,115.556,102.000,13.556
43661,3493438,CH6,111.655,100.560,11.095
43662,3493518,CH1,97.663,109.680,-12.017
43662,3493518,CH2,113.042,120.240,-7.198
43662,3493518,CH3,130.221,131.520,-1.299
43662,3493518,CH4,126.019,122.400,3.619
43662,3493518,CH5,126.574,115.440,11.134
43662,3493518,CH6,126.760,114.000,12.760
43663,3493607,CH1,85.413,96.480,-11.067
43663,3493607,CH2,99.756,109.440,-9.684
43663,3493607,CH3,120.023,126.720,-6.697
43663,3493607,CH4,121.390,124.800,-3.410
43663,3493607,CH5,130.210,127.680,2.530
43663,3493607,CH6,138.364,128.160,10.204
43664,3493678,CH1,80.734,87.360,-6.626
43664,3493678,CH2,89.115,97.200,-8.085
