seq,millis,channel,target_deg,actual_deg,error_deg
21509,1721131,CH5,118.629,109.200,9.429
21509,1721131,CH6,109.314,102.000,7.314
21510,1721220,CH1,112.429,122.160,-9.731
21510,1721220,CH2,128.295,134.880,-6.585
21510,1721220,CH3,143.124,143.040,0.084
21510,1721220,CH4,137.501,132.240,5.261
21510,1721220,CH5,131.803,122.400,9.403
21510,1721220,CH6,124.227,113.760,10.467
21511,1721291,CH1,112.429,122.160,-9.731
21511,1721291,CH2,128.295,134.880,-6.585
21511,1721291,CH3,143.124,143.040,0.084
21511,1721291,CH4,137.501,132.240,5.261
21511,1721291,CH5,131.803,122.400,9.403
21511,1721291,CH6,124.227,113.760,10.467
21512,1721371,CH1,100.179,109.200,-9.021
21512,1721371,CH2,115.051,123.360,-8.309
21512,1721371,CH3,134.692,139.920,-5.228
21512,1721371,CH4,137.393,137.520,-0.127
21512,1721371,CH5,139.323,135.120,4.203
21512,1721371,CH6,137.832,128.400,9.432
21513,1721451,CH1,95.500,100.080,-4.580
21513,1721451,CH2,103.698,110.640,-6.942
21513,1721451,CH3,122.558,130.560,-8.002
21513,1721451,CH4,129.495,134.880,-5.385
21513,1721451,CH5,138.316,138.720,-0.404
21513,1721451,CH6,144.931,140.640,4.291
21514,1721531,CH1,100.179,98.640,1.539
21514,1721531,CH2,98.572,102.000,-3.428
21514,1721531,CH3,111.357,118.800,-7.443
21514,1721531,CH4,116.824,125.040,-8.216
21514,1721531,CH5,129.167,135.360,-6.193
21514,1721531,CH6,142.813,144.240,-1.427
21515,1721620,CH1,100.179,98.640,1.539
21515,1721620,CH2,98.572,102.000,-3.428
21515,1721620,CH3,111.357,118.800,-7.443
21515,1721620,CH4,116.824,125.040,-8.216
21515,1721620,CH5,129.167,135.360,-6.193
21515,1721620,CH6,142.813,144.240,-1.427
21516,1721691,CH1,112.429,103.920,8.509
21516,1721691,CH2,101.630,100.320,1.310
21516,1721691,CH3,105.367,108.960,-3.593
21516,1721691,CH4,104.221,112.320,-8.099
21516,1721691,CH5,115.371,124.560,-9.189
21516,1721691,CH6,132.286,139.920,-7.634
21517,1721771,CH1,127.571,116.400,11.171
21517,1721771,CH2,111.705,104.880,6.825
21517,1721771,CH3,106.876,106.320,0.556
21517,1721771,CH4,96.499,101.040,-4.541
21517,1721771,CH5,102.197,110.880,-8.683
21517,1721771,CH6,117.373,127.920,-10.547
21518,1721851,CH1,127.571,116.400,11.171
21518,1721851,CH2,111.705,104.880,6.825
21518,1721851,CH3,106.876,106.320,0.556
21518,1721851,CH4,96.499,101.040,-4.541
21518,1721851,CH5,102.197,110.880,-8.683
21518,1721851,CH6,117.373,127.920,-10.547
21519,1721931,CH1,139.821,130.800,9.021
21519,1721931,CH2,124.949,116.640,8.309
21519,1721931,CH3,115.308,109.680,5.628
21519,1721931,CH4,96.607,96.000,0.607
21519,1721931,CH5,94.677,98.400,-3.723
21519,1721931,CH6,103.768,113.040,-9.272
21520,1722020,CH1,144.500,139.680,4.820
21520,1722020,CH2,136.302,129.360,6.942
